"No.","Time","Source","Destination","Protocol","Length","Info","OpCode","OpGroup","Bytes"
"4101","2024-12-21 00:53:47.804798","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4102","2024-12-21 00:53:47.923568","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4103","2024-12-21 00:53:47.925271","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4104","2024-12-21 00:53:48.002297","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4105","2024-12-21 00:53:48.005949","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4106","2024-12-21 00:53:48.014896","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4107","2024-12-21 00:53:48.017452","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4108","2024-12-21 00:53:48.077617","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4109","2024-12-21 00:53:48.175829","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4110","2024-12-21 00:53:48.181664","controller","host","HCI_EVT","32","Rcvd LE Meta (LE Advertising Report)","","","3e:1d"
"4111","2024-12-21 00:53:48.182801","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c"
"4112","2024-12-21 00:53:48.193595","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4113","2024-12-21 00:53:48.223809","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e"
"4114","2024-12-21 00:53:48.224982","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c"
"4115","2024-12-21 00:53:48.246935","controller","host","HCI_EVT","33","Rcvd LE Meta (LE Advertising Report)","","","3e:1e"
"4116","2024-12-21 00:53:48.248009","controller","host","HCI_EVT","15","Rcvd LE Meta (LE Advertising Report)","","","3e:0c"
"4117","2024-12-21 00:53:48.317428","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4118","2024-12-21 00:53:48.413512","controller","host","HCI_EVT","23","Rcvd LE Meta (LE Advertising Report)","","","3e:14"
"4119","2024-12-21 00:53:48.451343","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4120","2024-12-21 00:53:48.455529","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4121","2024-12-21 00:53:48.456051","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4122","2024-12-21 00:53:48.465414","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4123","2024-12-21 00:53:48.466173","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4124","2024-12-21 00:53:48.475545","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4125","2024-12-21 00:53:48.476310","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4126","2024-12-21 00:53:48.486059","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4127","2024-12-21 00:55:32.925489","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4128","2024-12-21 00:55:32.934440","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06"
"4129","2024-12-21 00:55:32.934686","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4130","2024-12-21 00:55:32.940713","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4131","2024-12-21 00:55:32.940983","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4132","2024-12-21 00:55:32.946947","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4133","2024-12-21 00:55:32.947238","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4134","2024-12-21 00:55:32.953261","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4135","2024-12-21 00:55:32.953518","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4136","2024-12-21 00:55:32.959558","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4137","2024-12-21 00:55:32.959829","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4138","2024-12-21 00:55:32.965786","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4139","2024-12-21 00:55:32.966036","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4140","2024-12-21 00:55:32.971991","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4141","2024-12-21 00:55:32.972257","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"4142","2024-12-21 00:55:32.978272","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"4143","2024-12-21 00:55:32.978534","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4144","2024-12-21 00:55:32.984510","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4145","2024-12-21 00:55:32.984751","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4146","2024-12-21 00:55:32.990801","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4147","2024-12-21 00:55:32.991026","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"4148","2024-12-21 00:55:32.996995","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"4149","2024-12-21 00:55:32.997255","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4150","2024-12-21 00:55:33.003330","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4151","2024-12-21 00:55:34.515952","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05"
"4152","2024-12-21 00:55:34.712369","controller","host","HCI_EVT","43","Rcvd LE Meta (LE Advertising Report)","","","3e:28"
"4153","2024-12-21 00:55:36.713872","controller","host","HCI_EVT","43","Rcvd LE Meta (LE Advertising Report)","","","3e:28"
"4154","2024-12-21 00:55:38.720086","controller","host","HCI_EVT","43","Rcvd LE Meta (LE Advertising Report)","","","3e:28"
"4155","2024-12-21 00:55:38.928986","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4156","2024-12-21 00:55:38.933575","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4157","2024-12-21 00:55:38.934358","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"4158","2024-12-21 00:55:38.944433","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"4159","2024-12-21 00:55:38.945136","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4160","2024-12-21 00:55:38.954995","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4161","2024-12-21 00:55:39.731039","controller","host","HCI_EVT","8","Rcvd Vendor-Specific","","","ff:05"
"4162","2024-12-21 00:55:43.399038","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4163","2024-12-21 00:55:43.408260","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4164","2024-12-21 00:55:43.408501","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"4165","2024-12-21 00:55:43.414443","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"4166","2024-12-21 00:55:43.414691","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4167","2024-12-21 00:55:43.420723","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4168","2024-12-21 00:55:43.421259","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4169","2024-12-21 00:55:43.427018","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4170","2024-12-21 00:55:43.427382","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4171","2024-12-21 00:55:43.433696","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4172","2024-12-21 00:55:43.434236","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4173","2024-12-21 00:55:43.440018","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4174","2024-12-21 00:55:43.440345","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4175","2024-12-21 00:55:43.448317","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4176","2024-12-21 00:55:51.008139","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4177","2024-12-21 00:55:51.016968","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06"
"4178","2024-12-21 00:55:51.017172","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4179","2024-12-21 00:55:51.023959","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4180","2024-12-21 00:55:51.024228","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4181","2024-12-21 00:55:51.031915","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4182","2024-12-21 00:55:51.032108","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4183","2024-12-21 00:55:51.038165","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4184","2024-12-21 00:55:51.038472","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4185","2024-12-21 00:55:51.044469","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4186","2024-12-21 00:55:51.044674","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4187","2024-12-21 00:55:51.050769","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4188","2024-12-21 00:55:51.050958","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4189","2024-12-21 00:55:51.056952","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4190","2024-12-21 00:55:51.057151","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"4191","2024-12-21 00:55:51.063231","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"4192","2024-12-21 00:55:51.063432","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4193","2024-12-21 00:55:51.069892","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4194","2024-12-21 00:55:51.070151","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4195","2024-12-21 00:55:51.075715","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4196","2024-12-21 00:55:51.075935","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"4197","2024-12-21 00:55:51.080708","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"4198","2024-12-21 00:55:51.080950","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4199","2024-12-21 00:55:51.086922","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4200","2024-12-21 00:56:01.499424","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4201","2024-12-21 00:56:01.501956","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4202","2024-12-21 00:56:01.502222","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Set Extended Scan Parameters","LE Controller Commands","41:20"
"4203","2024-12-21 00:56:01.508431","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Parameters)","","","0e:04"
"4204","2024-12-21 00:56:01.508737","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4205","2024-12-21 00:56:01.514724","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4206","2024-12-21 00:56:01.515325","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Set Extended Scan Enable","LE Controller Commands","42:20"
"4207","2024-12-21 00:56:01.523555","controller","host","HCI_EVT","7","Rcvd Command Complete (LE Set Extended Scan Enable)","","","0e:04"
"4208","2024-12-21 00:56:01.523871","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4209","2024-12-21 00:56:01.529466","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4210","2024-12-21 00:56:01.529740","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4211","2024-12-21 00:56:01.535993","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4212","2024-12-21 00:56:01.536482","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4213","2024-12-21 00:56:01.541977","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4214","2024-12-21 00:59:47.400298","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4215","2024-12-21 00:59:47.526468","controller","host","HCI_EVT","9","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:06"
"4216","2024-12-21 00:59:47.527219","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4217","2024-12-21 00:59:47.532044","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4218","2024-12-21 00:59:47.532328","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4219","2024-12-21 00:59:47.537107","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4220","2024-12-21 00:59:47.537386","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
"4221","2024-12-21 00:59:47.542100","controller","host","HCI_EVT","10","Rcvd Command Complete (Vendor Command 0x0157 [opcode 0xFD57])","","","0e:07"
"4222","2024-12-21 00:59:47.542331","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","0x157","Vendor-Specific Commands","57:fd"
