"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value"
"772","2025-01-02 01:41:23.747650","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"774","2025-01-02 01:41:23.766019","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"776","2025-01-02 01:41:23.782528","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"778","2025-01-02 01:41:23.787108","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"780","2025-01-02 01:41:24.547273","host","controller","HCI_CMD","11","Sent LE Add Device To Filter Accept List","LE Controller Commands","LE Add Device To Filter Accept List","11:20","","","11","4d:28","","","","","","","","","","","","","","","","","","",""
"782","2025-01-02 01:41:24.552400","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"784","2025-01-02 01:41:24.561154","host","controller","HCI_CMD","62","Sent LE Extended Create Connection [v1]","LE Controller Commands","LE Extended Create Connection [v1]","43:20","","","43","00:00","","","","","","","","","","","","","","","","","","",""
"786","2025-01-02 01:41:24.570499","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"788","2025-01-02 01:41:24.583534","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"790","2025-01-02 01:41:24.588467","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"792","2025-01-02 01:41:24.593493","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"794","2025-01-02 01:41:24.598523","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","2c:fe","","","","","","","","","","","","","","","","","","",""
"796","2025-01-02 01:41:24.603418","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"798","2025-01-02 01:41:24.608646","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"800","2025-01-02 01:41:24.613720","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"802","2025-01-02 01:41:24.616042","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"804","2025-01-02 01:41:24.618548","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"806","2025-01-02 01:41:24.621055","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"811","2025-01-02 01:41:31.210029","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"813","2025-01-02 01:41:31.221078","host","controller","HCI_CMD","11","Sent LE Remove Device From Filter Accept List","LE Controller Commands","LE Remove Device From Filter Accept List","12:20","","","12","4d:28","","","","","","","","","","","","","","","","","","",""
"815","2025-01-02 01:41:31.225111","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"817","2025-01-02 01:41:31.235263","host","controller","HCI_CMD","6","Sent LE Read Remote Features","LE Controller Commands","LE Read Remote Features","16:20","","","16","","","","","","","","","","","","","","","","","","","",""
"822","2025-01-02 01:41:31.294205","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:06","","","","","","","","","","","","","","","","","","",""
"826","2025-01-02 01:41:31.317020","host","controller","HCI_CMD","6","Sent Read Remote Version Information","Link Control Commands","Read Remote Version Information","1d:04","","","1d","","","","","","","","","","","","","","","","","","","",""
"952","2025-01-02 01:41:32.366343","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:24","","","","","","","","","","","","","","","","","","",""
"954","2025-01-02 01:41:32.399221","host","controller","HCI_CMD","10","Sent LE Set Data Length","LE Controller Commands","LE Set Data Length","22:20","","","22","00:90","","","","","","","","","","","","","","","","","","",""
"990","2025-01-02 01:41:33.296521","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:09","","","","","","","","","","","","","","","","","","",""
"1220","2025-01-02 01:41:45.086705","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:08","","","","","","","","","","","","","","","","","","",""
"1229","2025-01-02 01:41:46.706362","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:09","","","","","","","","","","","","","","","","","","",""
"1238","2025-01-02 01:41:51.352698","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:08","","","","","","","","","","","","","","","","","","",""
"1247","2025-01-02 01:41:52.376390","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:09","","","","","","","","","","","","","","","","","","",""
"1337","2025-01-02 01:42:00.341434","host","controller","HCI_CMD","18","Sent LE Connection Update","LE Controller Commands","LE Connection Update","13:20","","","13","00:08","","","","","","","","","","","","","","","","","","",""
"1342","2025-01-02 01:42:02.276992","host","controller","HCI_CMD","5","Sent Write Scan Enable","Host Controller & Baseband Commands","Write Scan Enable","1a:0c","","","1a","","","","","","","","","","","","","","","","","","","",""
"1344","2025-01-02 01:42:02.283393","host","controller","HCI_CMD","5","Sent Write Scan Enable","Host Controller & Baseband Commands","Write Scan Enable","1a:0c","","","1a","","","","","","","","","","","","","","","","","","","",""
"1346","2025-01-02 01:42:02.353974","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1348","2025-01-02 01:42:02.363068","host","controller","HCI_CMD","7","Sent Write Class of Device","Host Controller & Baseband Commands","Write Class of Device","24:0c","","","24","","","","","","","","","","","","","","","","","","","",""
"1350","2025-01-02 01:42:02.383188","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1352","2025-01-02 01:42:02.388044","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1354","2025-01-02 01:42:02.392990","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1356","2025-01-02 01:42:02.399234","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1358","2025-01-02 01:42:02.405550","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1360","2025-01-02 01:42:02.411771","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1362","2025-01-02 01:42:02.418056","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1364","2025-01-02 01:42:02.424265","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1366","2025-01-02 01:42:02.611808","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1368","2025-01-02 01:42:02.620632","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1370","2025-01-02 01:42:02.626954","host","controller","HCI_CMD","245","Sent Write Extended Inquiry Response","Host Controller & Baseband Commands","Write Extended Inquiry Response","52:0c","","","52","6d:6f","","","","","","","","","","","","","","","","","","",""
"1372","2025-01-02 01:42:03.309237","host","controller","HCI_CMD","7","Sent Disconnect","Link Control Commands","Disconnect","06:04","","","06","","","","","","","","","","","","","","","","","","","",""
"1376","2025-01-02 01:42:13.642945","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"1378","2025-01-02 01:42:13.685454","host","controller","HCI_CMD","12","Sent LE Set Extended Scan Parameters","LE Controller Commands","LE Set Extended Scan Parameters","41:20","","","41","01:90","","","","","","","","","","","","","","","","","","",""
"1380","2025-01-02 01:42:13.694653","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"1382","2025-01-02 01:42:13.741074","host","controller","HCI_CMD","10","Sent LE Set Extended Scan Enable","LE Controller Commands","LE Set Extended Scan Enable","42:20","","","42","00:00","","","","","","","","","","","","","","","","","","",""
"1384","2025-01-02 01:42:13.744492","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"1386","2025-01-02 01:42:13.750413","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"1388","2025-01-02 01:42:13.755620","host","controller","HCI_CMD","7","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"1390","2025-01-02 01:43:32.473534","host","controller","HCI_CMD","6","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","","","","","","","","","","","","","","","","","","","",""
"1392","2025-01-02 01:43:32.528919","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","aa:fe","","","","","","","","","","","","","","","","","","",""
"1394","2025-01-02 01:43:32.534728","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
"1396","2025-01-02 01:43:32.539230","host","controller","HCI_CMD","13","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","f6:ff","","","","","","","","","","","","","","","","","","",""
"1398","2025-01-02 01:43:32.544898","host","controller","HCI_CMD","22","Sent Vendor Command 0x0157 (opcode 0xFD57)","Vendor-Specific Commands","0x157","57:fd","","","57","40:00","","","","","","","","","","","","","","","","","","",""
